Date,Match_Time,Team_1,Team1_Score,Team_2,Team2_Score,Team1_Bage_url,Team2_badge_url,Time_stamp,,,,,,Goal_status
25/11/2022 (10:00 GMT),69',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:31:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),71',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:33:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),71',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:34:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),73',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:35:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),73',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:36:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),73',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:37:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),76',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:38:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),78',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:39:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),78',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:40:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),78',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:41:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),80',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:42:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),80',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:43:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),83',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:44:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),83',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:45:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),83',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:46:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),85',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:47:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),85',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:48:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),87',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:49:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),87',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:50:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),89',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:51:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),89',Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:52:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:53:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:54:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:55:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:56:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:57:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:58:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 16:59:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,0,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 17:00:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,1,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 17:01:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,1,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 17:02:06 GMT+0500 (Pakistan Standard Time),,,,,,null
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,2,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 17:03:06 GMT+0500 (Pakistan Standard Time),,,,,,"IRN,goal_scorer: 'R. Cheshmi (90+8)', goal_time: '90+8' "
25/11/2022 (10:00 GMT),90'+,Wales,0,Iran,2,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_eyhp0bgsz2deg91xaw4zotn5c.png,https://secure.cache.images.core.optasports.com/soccer/teams/30x30/uuid_cubclbw5k5gdqdau95bnav0nn.png,Fri Nov 25 2022 17:04:06 GMT+0500 (Pakistan Standard Time),,,,,,"IRN,goal_scorer: 'R. Rezaeian (90+11)', goal_time: '90+11'"
